Artist,Track Name,Countries
Bing Crosby,God Rest Ye Merry Gentlemen,ca
Bing Crosby,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Medley / Remastered 2006,ca
Bing Crosby,Here Comes Santa Claus (Right Down Santa Claus Lane) - Single Version,ca
Bing Crosby,Twelve Days Of Christmas,ca
Blake Shelton,God's Country,ca
Blake Shelton,Nobody But You (Duet with Gwen Stefani),ca
BlocBoy JB,Rover 2.0,ca
Blueface,Bleed It,ca
Blueface,First Class,ca
Bob Pressner,American Dream,ca
Breland,My Truck,ca
Brett Eldredge,Somethin' I'm Good At,ca
Brett Young,In Case You Didn't Know,ca
Britney Spears,Toxic,ca|fr
Bryan Adams,(Everything I Do) I Do It For You,ca|fr
Bryce Vine,La La Land (feat. YG),ca
Bryson Tiller,Before You Judge,ca
Bryson Tiller,Blame,ca
Bryson Tiller,High Stakes,ca
Bryson Tiller,Money Problems / Benz Truck,ca
Bryson Tiller,Nevermind This Interlude,ca
Bryson Tiller,Rain Interlude,ca
Bryson Tiller,Set It Off,ca
Bryson Tiller,Teach Me a Lesson,ca
CVBZ,Be Somebody,ca
Carly Rae Jepsen,Cut To The Feeling,ca
Carly Rae Jepsen,Now That I Found You,ca
Carly Rae Jepsen,Want You In My Room,ca
Carnage,Hella Neck,ca
Cash Cash,Finest Hour (feat. Abir),ca
Cassow,La Brea,ca
Chance the Rapper,Angels (feat. Saba),ca
Chance the Rapper,Big Fish,ca
Chance the Rapper,Get A Bag,ca
Chance the Rapper,Let's Go On The Run,ca
Chance the Rapper,The Big Day,ca
Charli XCX,Dreamer - Compound Version,ca
Charlotte Cardin,Main Girl,ca|fr
Cheat Codes,Sober,ca
Childish Gambino,12.38,ca
Childish Gambino,19.10,ca
Childish Gambino,24.19,ca
Childish Gambino,Time,ca
China Anne McClain,Calling All the Monsters,ca
Chris Botti,I Really Don't Want Much for Christmas (feat. Eric Benét),ca
Chris Brown,Back To Love,ca
Chris Brown,Party,ca
Chris Brown,Pills and Automobiles,ca
Chris Lane,Take Back Home Girl (Feat. Tori Kelly),ca
Chris Stapleton,Broken Halos,ca
Chris Young,Losing Sleep,ca
Christian Hudson,Four Leaf Clover - Klowds Remix,ca
Christina Perri,merry christmas darling,ca|fr
Christopher,Free Fall,ca
City Girls,Act Up,ca
Coleman Hell,2 Heads,ca
Coleman Hell,Devotion - SMLE Remix,ca
Comethazine,Walk,ca
Counting Crows,Mr. Jones,ca
Creedence Clearwater Revival,Fortunate Son,ca
Céline Dion,Ashes - from "Deadpool 2" Motion Picture Soundtrack,ca
Céline Dion,Imperfections,ca
DJ Diddy,Monopoly,ca
DJ ESCO,Too Much Sauce,ca
DJ Khaled,(Intro) I'm so Grateful (feat. Sizzla),ca
DJ Khaled,Big Boy Talk (feat. Jeezy and Rick Ross),ca
DJ Khaled,Freak N You (feat. Lil Wayne and Gunna),ca
DJ Khaled,Good Man (feat. Pusha T and Jadakiss),ca
DJ Khaled,Holy Mountain (feat. Buju Banton Sizzla Mavado and 070 Shake),ca
DJ Khaled,Major Bag Alert (feat. Migos),ca
DJ Khaled,Nobody (feat. Alicia Keys and Nicki Minaj),ca
DJ Khaled,Pull a Caper (feat. Kodak Black Gucci Mane and Rick Ross),ca
DJ Khaled,Shining,ca
DJ Khaled,That Range Rover Came With Steps (feat. Future and Yo Gotti),ca
DJ Khaled,Whatever (feat. Future Young Thug Rick Ross and 2 Chainz),ca
DOLF,Vertigo (feat. Caroline Pennell),ca
DVBBS,Cozee (feat. Cisco Adler),ca
DVBBS,IDWK,ca
DVBBS,Know Love,ca
DVBBS,Need U,ca
DVBBS,Parallel Lines (feat. Happy Sometimes),ca
DaBaby,Baby Sitter (feat. Offset),ca
DaBaby,Goin Baby,ca
Dan + Shay,All To Myself,ca
Dan + Shay,Speechless,ca
Dan Talevski,If I Ain't Got You,ca
Dan Talevski,The Wire,ca
Daniel Caesar,ARE YOU OK?,ca
Daniel Caesar,Best Part (feat. H.E.R.),ca
Daniel Caesar,COMPLEXITIES,ca
Daniel Caesar,CYANIDE,ca
Daniel Caesar,ENTROPY,ca
Daniel Caesar,FRONTAL LOBE MUZIK,ca
Daniel Caesar,Get You (feat. Kali Uchis),ca
Daniel Caesar,OPEN UP,ca
Daniel Caesar,RESTORE THE FEELING,ca
Daniel Caesar,TOO DEEP TO TURN BACK,ca
Daniel Caesar,Take Me Away (feat. Syd),ca
Daniel Caesar,Who Hurt You?,ca
Dave,Wanna Know Remix (feat. Drake),ca
DeJ Loaf,No Fear,ca
Dead Or Alive,You Spin Me Round (Like a Record),ca
Denzel Curry,AUTOMATIC,ca
Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,ca
Denzel Curry,RICKY,ca
Denzel Curry,SPEEDBOAT,ca
Desiigner,Liife,ca
Desiigner,Priice Tag,ca
Desiigner,Tiimmy Turner,ca
Desiigner,Up,ca
Destiny's Child,Say My Name,ca
Devin Dawson,All On Me,ca
DiRTY RADiO,True Love,ca
Diana Krall,Let It Snow,ca
Dierks Bentley,Black,ca
Dierks Bentley,Different For Girls,ca
Diplo,Heartless (with Julia Michaels and Morgan Wallen),ca
Dixie Chicks,Gaslighter,ca
Don Diablo,Take Her Place (feat. A R I Z O N A),ca
Don Toliver,Can't Feel My Legs,ca
Don Toliver,Heaven Or Hell,ca
Don Toliver,Wasted,ca
Drake,0 To 100 / The Catch Up,ca
Drake,All Me,ca
Drake,Back To Back,ca
Drake,Best I Ever Had,ca
Drake,Headlines,ca
Drake,Heat Of The Moment,ca
Drake,Houstatlantavegas,ca
Drake,Ignant Shit (feat. Lil Wayne),ca
Drake,Let’s Call It Off (feat. Peter Bjorn and John),ca
Drake,Lust For Life,ca
Drake,November 18th,ca
Drake,Pop Style,ca
Drake,Started From the Bottom,ca
Drake,Successful (feat. Trey Songz and Lil Wayne),ca
Drake,Talk Up (feat. Jay-Z),ca
Drake,The Motto,ca
Drake,Two Birds One Stone,ca
Drake,Unstoppable (feat. Santigold and Lil Wayne),ca
Drax Project,Woke Up Late (feat. Hailee Steinfeld),ca
Dreamville,1993 (with J. Cole JID Cozz and EARTHGANG feat. Smino and Buddy),ca
Dreamville,Don't Hit Me Right Now (with Bas and Cozz feat. Yung Baby Tate Guapdad 4000 and Buddy),ca
Dreamville,Got Me (with Ari Lennox and Omen feat. Ty Dolla $ign and Dreezy),ca
Dreamville,Ladies Ladies Ladies (with JID feat. T.I.),ca
Dreamville,Rembrandt...Run It Back (with JID and J. Cole feat. Vince Staples),ca
Dreamville,Sacrifices (with EARTHGANG and J. Cole feat. Smino and Saba),ca
Dreamville,Self Love (with Ari Lennox and Bas feat. Baby Rose),ca
Dreamville,Sleep Deprived (with Lute and Omen feat. Mez and DaVionne),ca
Dropkick Murphys,I'm Shipping Up To Boston,ca
Duran Duran,Hungry Like the Wolf - 2009 Remaster,ca
Dustin Lynch,Good Girl,ca
Dustin Lynch,Small Town Boy,ca
Dylan Diamond,Video Games,ca
Eagles,Please Come Home for Christmas - Eagles 2013 Remaster,ca
Eagles,Take It Easy - 2013 Remaster,ca
Eagles,Witchy Woman - Eagles 2013 Remaster,ca
Earl Sweatshirt,Shattered Dreams,ca
Eli Young Band,Love Ain't,ca
Elijah Woods x Jamie Fine,Ain't Easy - THE LAUNCH,ca
Elijah Woods x Jamie Fine,Catchin Feels,ca
Ella Fitzgerald,Have Yourself A Merry Little Christmas,ca
Ella Fitzgerald,Rudolph The Red-Nosed Reindeer,ca
Elton John,Tiny Dancer,ca
Em Rossi,No Easy Way (Acoustic),ca
Eminem,Chloraseptic (feat. 2 Chainz and Phresher) - Remix,ca
Eminem,Love The Way You Lie,ca
Eminem,The Monster,ca|fr
Empire of the Sun,Walking On A Dream,ca
Eve,Let Me Blow Ya Mind,ca
FKA twigs,holy terrain,ca
Famous Dex,Nervous (feat. Lil Baby Jay Critch and Rich the Kid),ca
Fat Joe,All The Way Up,ca
Felix Cartal,Get What You Give,ca
Felix Cartal,Love Me,ca
Felix Cartal,Wherever,ca
Fetty Wap,679 (feat. Remy Boyz),ca
Fetty Wap,Trap Queen,ca
Fifth Harmony,That's My Girl,ca
Flipp Dinero,How I Move (feat. Lil Baby),ca
Florida Georgia Line,Can’t Hide Red,ca
Florida Georgia Line,God Your Mama And Me,ca
Florida Georgia Line,H.O.L.Y.,ca
Florida Georgia Line,I Love My Country,ca
Florida Georgia Line,May We All,ca
Florida Georgia Line,Talk You Out Of It,ca
Florida Georgia Line,Women,ca
Frank Ocean,Biking,ca
French Montana,Jump,ca
French Montana,Migo Montana,ca
French Montana,No Shopping,ca
French Montana,Out Of Your Mind (feat. Chris Brown),ca
French Montana,Suicide Doors (feat. Gunna),ca
Future,100 Shooters (feat. Meek Mill),ca
Future,4 da Gang,ca
Future,Afterlife,ca
Future,DOH DOH (feat. Young Scooter),ca
Future,Damage,ca
Future,Drip on Me,ca
Future,Feds Did a Sweep,ca
Future,Fresh Air,ca
Future,Keep Quiet,ca
Future,Low Life,ca
Future,Patek Water,ca
Future,Poppin' Tags,ca
Future,RED LIGHT,ca
Future,Real Love,ca
Future,Solo,ca
Future,St. Lucia,ca
Future,Stick to the Models,ca
Future,Talk Shit Like a Preacher,ca
Future,Testify,ca
Future,WHEN I THINK ABOUT IT,ca
Future,You Da Baddest,ca
G-Eazy,1942,ca
G-Eazy,All Facts (feat. Ty Dolla $ign),ca
G-Eazy,Bang,ca
G-Eazy,Drop,ca
G-Eazy,West Coast,ca
GASHI,Disrespectful,ca
GASHI,My Year,ca
Gabby Barrett,I Hope,ca
Gang Starr,Family and Loyalty,ca
Gene Autry,Rudolph the Red-Nosed Reindeer,ca
Gesaffelstein,Lost in the Fire (feat. The Weeknd),ca
Ghost,Dance Macabre,ca
Green Day,Good Riddance (Time of Your Life),ca
Gryffin,Need Your Love (with Noah Kahan),ca
Gryffin,Nobody Compares To You,ca
Gucci Mane,Backwards (feat. Meek Mill),ca
Gucci Mane,Both (feat. Drake and Lil Wayne) - Remix,ca
Gucci Mane,Cold Shoulder (feat. YoungBoy Never Broke Again),ca
Gucci Mane,I'm Not Goin' (feat. Kevin Gates),ca
Gucci Mane,Jumped Out the Whip (feat. A$AP Rocky),ca
Gucci Mane,Make Love,ca
Gucci Mane,Potential (feat. Lil Uzi Vert and Young Dolph),ca
Gucci Mane,Solitaire (feat. Migos and Lil Yachty),ca
Gucci Mane,Stunting Ain't Nuthin (feat. Slim Jxmmi and Young Dolph),ca
Gucci Mane,Tone It Down (feat. Chris Brown),ca
Gucci Mane,Work in Progress (Intro),ca
Gunna,3 Headed Snake (feat. Young Thug),ca
Gunna,Baby Birkin,ca
Gunna,Big Shot,ca
Gunna,Cash War,ca
Gunna,Derek Fisher (feat. Lil Baby),ca
Gunna,Richard Millie Plain,ca
Gunna,Same Yung Nigga (feat. Playboi Carti),ca
Gunna,Style Stealer (Lil Baby and Gunna),ca
Gunna,Who You Foolin,ca
Gunna,Yao Ming,ca
Hazers,Changes,ca
Hedley,All Night,ca
Hedley,Better Days,ca
Hedley,Love Again,ca
Hedley,Obsession,ca
ILLENIUM,Crawl Outta Love,ca
J. Cole,everybody dies,ca
JID,Off Deez (with J. Cole),ca
Jaden,Breakfast (feat. A$AP Rocky),ca
Jaden,Chateau,ca
Jaden,GHOST,ca
Jake Owen,I Was Jack (You Were Diane),ca
James Blake,Mile High (feat. Travis Scott and Metro Boomin),ca
Jason Aldean,You Make It Easy,ca
Jay Chou,說好不哭,ca
Jay Rock,Wow Freestyle (feat. Kendrick Lamar),ca
Jazz Cartier,• GLISS,ca
Jazz Cartier,• RIGHT NOW,ca
Jazz Cartier,• TEMPTED,ca
Jeremy Zucker,you were good to me,ca
Jessie Reyez,COFFIN (feat. Eminem),ca
Jessie Reyez,FIGURES,ca
Jessie Reyez,Figures a Reprise,ca
Jessie Reyez,Imported (with 6LACK),ca
Jessie Reyez,LOVE IN THE DARK,ca
Jessie Reyez,Saint Nobody,ca
Jhené Aiko,None Of Your Concern (feat. Big Sean),ca
Jhené Aiko,Triggered (freestyle),ca
Jimmy Eat World,The Middle,ca
Jocelyn Alice,Bound To You,ca
Jocelyn Alice,Feels Right - Galloway Remix,ca
Joey Bada$$,FOR MY PEOPLE,ca
Joey Bada$$,GOOD MORNING AMERIKKKA,ca
Joey Bada$$,LAND OF THE FREE,ca
Joey Bada$$,LEGENDARY (feat. J. Cole),ca
Joey Bada$$,RING THE ALARM (feat. Nyck Caution Kirk Knight and Meechy Darko),ca
Joey Bada$$,SUPER PREDATOR (feat. Styles P),ca
Joey Bada$$,TEMPTATION,ca
Joey Bada$$,Y U DON'T LOVE ME? (MISS AMERIKKKA),ca
John Carpenter,Halloween Theme - Main Title,ca
John Legend,Conversations in the Dark,ca
John Mayer,Your Body Is a Wonderland,ca
Johnny Cash,The Little Drummer Boy,ca|fr
Joji,ATTENTION,ca
Joji,R.I.P. (feat. Trippie Redd),ca
Joji,WANTED U,ca
Jon Pardi,Night Shift,ca
Jonathan Roy,Freeze Time,ca
Jonathan Roy,Good Things,ca
Joni Mitchell,River,ca
Jordan Davis,Singles You Up,ca
Jordan Davis,Take It From Me,ca
Josh Jips,Read,ca
Joyner Lucas,I Love,ca
Joyner Lucas,Revenge,ca
Joyner Lucas,Stranger Things,ca
Juice WRLD,Candles,ca
Juice WRLD,I'll Be Fine,ca
Juice WRLD,Rider,ca
Juice WRLD,Scared Of Love,ca
Juice WRLD,She’s The One,ca
Juice WRLD,Won’t Let Go,ca
Juicy J,Neighbor (feat. Travis Scott),ca
Julie Bergan,Blackout,ca
Justin Bieber,All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,ca
Justin Bieber,Friends (with BloodPop® and Julia Michaels) - Remix,ca
Justin Timberlake,Breeze Off the Pond,ca
Justin Timberlake,Flannel,ca
Justin Timberlake,SexyBack (feat. Timbaland),ca|fr
KILLY,ANTI EVERYBODY,ca
KILLY,CHUPACABRA,ca
KILLY,Deadtalks,ca
KILLY,Distance,ca
KILLY,Doomsday,ca
KILLY,EARNED IT,ca
KILLY,Evil Eye,ca
KILLY,Fireflies (Outro),ca
KILLY,HELLRAISER,ca
KILLY,Killamonjaro,ca
KILLY,Lift Off,ca
KILLY,Live Your Last,ca
KILLY,Never Let Up,ca
KILLY,No Sad No Bad,ca
KILLY,Pray for Me,ca
KILLY,Starstream*,ca
KILLY,Swag Flu,ca
KILLY,Triple Helix,ca
KREAM,Drowning,ca
Kacey Musgraves,Rockin' Around The Christmas Tree - From The Kacey Musgraves Christmas Show,ca
Kane Brown,Good as You,ca
Kane Brown,Last Time I Say Sorry,ca
Kane Brown,Like a Rodeo,ca
Kane Brown,Lose It,ca
Kanye West,Champions,ca
Kanye West,Gold Digger,ca
Karl Wolf,Wherever You Go - Remix,ca
Kehlani,All Me (feat. Keyshia Cole),ca
Kehlani,Feels,ca
Keith Urban,Female,ca
Keith Urban,Parallel Line,ca
Kelsea Ballerini,Better Luck Next Time,ca
Kelsea Ballerini,the other girl (with Halsey),ca
Kenny Chesney,Get Along,ca
Kenny Rogers,Coward Of The County,ca
Kenny Rogers,Through The Years - Single Version,ca
Kenny Rogers,We've Got Tonight,ca
Kesha,TiK ToK,ca
Kevin Gates,Really Really,ca
Keys N Krates,Music To My Ears (feat. Tory Lanez),ca
Khalid,8TEEN,ca
Khalid,Don't Pretend,ca
Khalid,Saved,ca
Khlaw,Blueberry Fejgo,ca
Kid Cudi,Baptized In Fire,ca
Kindler Shah,Hop Over Pain,ca
Kodak Black,Because Of You,ca
Kodak Black,Built My Legacy (feat. Offset),ca
Kodak Black,Conscience (feat. Future),ca
Kodak Black,Day for Day,ca
Kodak Black,Gnarly (feat. Lil Pump),ca
Kodak Black,Identity Theft,ca
Kodak Black,Testimony,ca
Kodak Black,Zombie (feat. NLE Choppa and DB Omerta),ca
Kris Wu,Deserve (feat. Travis Scott),ca
Kyle Dixon and Michael Stein,Stranger Things,ca
LANCO,Greatest Love Story,ca
La Bottine Souriante,La cuisinière,ca
La Bottine Souriante,La ziguezon,ca
Lady Gaga,Monster,ca
Laurence Nerbonne,All I Want For Christmas Is You,ca
Lauv,Canada (feat. Alessia Cara),ca
Lauv,fuck i'm lonely (with Anne-Marie),ca
Lennon Stella,BITCH (takes one to know one),ca
Lennon Stella,Bad,ca
Lennon Stella,Golf On TV feat. JP Saxe,ca
Lennon Stella,Kissing Other People,ca
Lennon Stella,La Di Da,ca
Leona Lewis,Bleeding Love,ca
Leoni Jut,I'LL BE THERE,ca
Leroy Styles,Golden Youth,ca
Lights,Giants,ca
Lights,Until the Light,ca
Lil Adrei,Burberry faygo,ca
Lil Baby,Can't Explain,ca
Lil Baby,Catch The Sun - From "Queen and Slim: The Soundtrack",ca
Lil Baby,Chastised,ca
Lil Baby,Consistent,ca
Lil Baby,Forget That (feat. Rylo Rodriguez),ca
Lil Baby,Gang Signs,ca
Lil Baby,Life Goes On,ca
Lil Baby,No Friends (feat. Rylo Rodriguez),ca
Lil Baby,Seals Pills (Lil Baby and Gunna),ca
Lil Baby,Section 8 (feat. Young Thug),ca
Lil Monet,Blueberry Fergo,ca
Lil Mosey,Bust Down Cartier,ca
Lil Mosey,G Walk (with Chris Brown),ca
Lil Mosey,Live This Wild,ca
Lil Mosey,So Fast,ca
Lil Nas X,Old Town Road - Diplo Remix,ca
Lil Peep,The Brightside,ca
Lil Peep,U Said,ca
Lil Pump,At the Door,ca
Lil Pump,Iced Out (feat. 2 Chainz),ca
Lil Pump,Molly,ca
Lil Pump,Smoke My Dope (feat. Smokepurpp),ca
Lil Pump,Whitney (feat. Chief Keef),ca
Lil Pump,Youngest Flexer (feat. Gucci Mane),ca
Lil Skies,Flooded,ca
Lil Skies,Havin My Way (feat. Lil Durk),ca
Lil Skies,Magic,ca
Lil Skies,No Rest,ca
Lil Skies,Real Ties,ca
Lil Skies,Stop the Madness (feat. Gunna),ca
Lil Tecca,All Star (with Lil Tjay),ca
Lil Tecca,Amigo,ca
Lil Tecca,Bossanova,ca
Lil Tecca,IDK,ca
Lil Tecca,Left Right,ca
Lil Tecca,Molly Girl,ca
Lil Tecca,Out Of Luck,ca
Lil Tecca,Sidenote,ca
Lil Tjay,20/20,ca
Lil Tjay,Brothers (feat. Lil Durk) - Remix,ca
Lil Tjay,Decline (feat. Lil Baby),ca
Lil Tjay,Dream That I Had,ca
Lil Tjay,Go In,ca
Lil Tjay,Hold On,ca
Lil Tjay,Laneswitch,ca
Lil Tjay,Leaked,ca
Lil Tjay,One Take,ca
Lil Tjay,Ruthless (feat. Jay Critch),ca
Lil Uzi Vert,Go Off (with Lil Uzi Vert Quavo and Travis Scott),ca
Lil Uzi Vert,Money Longer,ca
Lil Uzi Vert,Skir Skirr,ca
Lil Wayne,Dreams,ca
Lil Wayne,I Don't Sleep (ft. Takeoff),ca
Lil Wayne,Know You Know (ft. 2 Chainz),ca
Lil Yachty,COUNT ME IN,ca
Lil Yachty,MICKEY,ca
Little Nell,Time Warp,ca
Lizzo,Boys,ca
Logic,BOBBY (feat. My Dad),ca
Logic,Cocaine,ca
Logic,Don't Be Afraid To Be Different (feat. Will Smith),ca
Logic,Last Call,ca
Logic,Legacy,ca
Logic,Limitless,ca
Logic,Lost In Translation,ca
Logic,Street Dreams II,ca
Logic,The Adventures Of Stoney Bob (ft. Kajo Slaydro Big Lenbo),ca
London On Da Track,No Flag,ca
Lorde,Royals,ca
Lost Kings,First Love,ca
Lost Kings,Quit You,ca
Lou Monte,Dominick the Donkey (The Italian Christmas Donkey),ca
Loud Luxury,Aftertaste (feat. Morgan St. Jean),ca
Loud Luxury,Cold Feet,ca
Loud Luxury,I'm Not Alright,ca
Loud,Fallait y aller,ca
Loud,Jamais de la vie,ca
Loud,Longues vies,ca
Loud,Médailles,ca
Loud,Off The Grid,ca
Loud,Off The Grid (feat. Lary Kidd),ca
Loud,Salles combles,ca
Loud,Sans faire d'histoire,ca
Loud,Sometimes All The Time,ca
Loud,Toutes les femmes savent danser,ca
Lucky Rose,Wild One,ca
Luke Bryan,Knockin' Boots,ca
Luke Bryan,Most People Are Good,ca
Luke Combs,1 2 Many,ca
Luke Combs,All Over Again,ca
Luke Combs,Beautiful Crazy,ca
Luke Combs,Better Together,ca
Luke Combs,Blue Collar Boys,ca
Luke Combs,Dear Today,ca
Luke Combs,Does To Me (feat. Eric Church),ca
Luke Combs,Even Though I'm Leaving,ca
Luke Combs,Every Little Bit Helps,ca
Luke Combs,Hurricane,ca
Luke Combs,Lovin' On You,ca
Luke Combs,New Every Day,ca
Luke Combs,Nothing Like You,ca
Luke Combs,Reasons,ca
Luke Combs,Refrigerator Door,ca
Luke Combs,She Got the Best of Me,ca
Luke Combs,What You See Is What You Get,ca
Luke Combs,When It Rains It Pours,ca
M83,Midnight City,ca|fr
MC Ty,Jingle Bell Rock,ca
MGMT,Kids,ca
Mac Miller,Dunno - Recorded at Spotify Studios NYC,ca
Mac Miller,Jet Fuel,ca
Mac Miller,Knock Knock,ca
Mac Miller,Programs,ca
Mac Miller,Right,ca
Mac Miller,Small Worlds,ca
Machine Gun Kelly,Candy (feat. Trippie Redd),ca
Machine Gun Kelly,Trap Paris (feat. Quavo and Ty Dolla $ign),ca
Macklemore,Ain't Gonna Die Tonight (feat. Eric Nally),ca|fr
Macklemore,Willy Wonka (feat. Offset),ca
Madalen Duke,Gucci Store,ca
MadeinTYO,Ned Flanders (feat. A$AP Ferg),ca
Madison Beer,Dear Society,ca
Madonna,Santa Baby,ca
Majid Jordan,All Over You,ca
Majid Jordan,Body Talk,ca
Majid Jordan,Gave Your Love Away,ca
Majid Jordan,One I Want (feat. PARTYNEXTDOOR),ca
Marc E. Bassy,New Ting,ca
Marianas Trench,Glimmer,ca
Marianas Trench,I Knew You When,ca
Marianas Trench,Who Do You Love,ca
Marilyn Manson,I Put A Spell On You,ca
Marshmello,Rescue Me,ca
Massari,Number One,ca
Maty Noyes,in my miNd,ca
Meek Mill,1942 Flows,ca
Meek Mill,24/7 (feat. Ella Mai),ca
Meek Mill,Almost Slipped,ca
Meek Mill,Championships,ca
Meek Mill,Dangerous (feat. Jeremih and PnB Rock),ca
Meek Mill,Dreams and Nightmares,ca
Meek Mill,Letter To Nipsey (feat. Roddy Ricch),ca
Meek Mill,Litty (feat. Tory Lanez),ca
Meek Mill,Oodles O' Noodles Babies,ca
Meek Mill,Pay You Back (feat. 21 Savage),ca
Meek Mill,Stay Woke (feat. Miguel),ca
Meek Mill,That's My N**** (with Meek Mill YG and Snoop Dogg),ca
Meek Mill,Whatever You Need (feat. Chris Brown and Ty Dolla $ign),ca
Megan Thee Stallion,Captain Hook,ca
Michael Bublé,Ave Maria,ca
Michael Bublé,Blue Christmas,ca
Michael Bublé,Winter Wonderland,ca
Michael Jackson,Monster,ca
Michael Jackson,Thriller - 2003 Edit,ca
Migos,Culture National Anthem - Outro,ca
Migos,Out Yo Way,ca
Migos,Stripper Bowl,ca
Mike Perry,Stay Young,ca
Mike WiLL Made-It,Aries (YuGo) (feat. Pharrell and Station Wagon P),ca
Mike WiLL Made-It,Gucci On My (feat. 21 Savage YG and Migos),ca
Mike WiLL Made-It,Perfect Pint (feat. Kendrick Lamar Gucci Mane and Rae Sremmurd),ca
Mikey.Otx,Blueberry Faygo,ca
Milky Chance,Stolen Dance,ca
Miquela,Not Mine,ca
Mitchell Tenpenny,Drunk Me,ca
Moneybagg Yo,U Played (feat. Lil Baby),ca
Morgan Wallen,Chasin' You,ca
Morgan Wallen,Up Down (feat. Florida Georgia Line),ca
Morgan Wallen,Whiskey Glasses,ca
Mr. Probz,Till You're Loved,ca
Mumford and Sons,42,ca
Mumford and Sons,I Will Wait,ca
Murda Beatz,Banana Split (with YNW Melly feat. Lil Durk),ca
Mustard,On GOD (with YG and Tyga feat. A$AP Ferg and A$AP Rocky),ca
Mustard,Want Her,ca
Mötley Crüe,Kickstart My Heart,ca
NAV,A$AP Ferg,ca
NAV,Both Sides,ca
NAV,Bring It Back,ca
NAV,Call Me,ca
NAV,Did You See NAV?,ca
NAV,Dior Runners,ca
NAV,EAT (feat. Gunna),ca
NAV,Freshman List,ca
NAV,Glow Up,ca
NAV,Good For It,ca
NAV,Habits,ca
NAV,Held Me Down,ca
NAV,Hit,ca
NAV,Hold Your Breath (feat. Gunna),ca
NAV,Hold Your Hand,ca
NAV,I Don't Care,ca
NAV,I'm Ready,ca
NAV,Just Happened,ca
NAV,Know Me,ca
NAV,Lonely,ca
NAV,Minute,ca
NAV,My Mind,ca
NAV,Myself,ca
NAV,NAV,ca
NAV,NAVUZIMETROPT2,ca
NAV,Need Some,ca
NAV,Never Change,ca
NAV,Perfect Timing (Intro),ca
NAV,Rack In My Sleep (feat. 88GLAM),ca
NAV,Ralo,ca
NAV,Reckless Intro,ca
NAV,Snap,ca
NAV,Stuck With Me,ca
NAV,Taking Chances,ca
NAV,Tension,ca
NAV,Time Piece (feat. Lil Durk),ca
NAV,Tussin (feat. Young Thug),ca
NAV,Vicodin,ca
NAV,What I Need / Daheala Outro,ca
NAV,Why You Crying Mama,ca
NAV,With Me,ca
NAV,You Know,ca
NERVO,In Your Arms,ca
NEW CITY,Getting Closer,ca
NF,PAID MY DUES,ca
NF,WHY,ca
NLE Choppa,Famous Hoes,ca
NLE Choppa,Forever,ca
NLE Choppa,Shotta Flow (feat. Blueface) [Remix],ca
Nas,Simple Things,ca
Nazo Bravo,Baddest Chick (feat. Jonn Hart),ca
Neil Diamond,Sweet Caroline,ca
NexXthursday,Sway (feat. Quavo and Lil Yachty),ca
Nicki Minaj,Black Barbies,ca
Nicki Minaj,Changed It,ca
Nicki Minaj,Coco Chanel (feat. Foxy Brown),ca
Nicki Minaj,Good Form,ca
Nicki Minaj,Regret In Your Tears,ca
Nicki Minaj,Run and Hide,ca
Nicki Minaj,Sir (feat. Future),ca
Nipsey Hussle,Hussle and Motivate,ca
Nipsey Hussle,Victory Lap (feat. Stacy Barthe),ca
Normani,Waves (feat. 6LACK),ca
Of Monsters and Men,Little Talks,ca
Offset,After Dark,ca
Offset,Don't Lose Me,ca
Offset,Made Men,ca
Offset,North Star (feat. CeeLo Green),ca
Offset,On Fleek (feat. Quavo),ca
Offset,Quarter Milli (feat. Gucci Mane),ca
Old Dominion,No Such Thing as a Broken Heart,ca
Old Dominion,One Man Band,ca
Old Dominion,Written in the Sand,ca
OneRepublic,Wherever I Go,ca|fr
Otis Redding,Merry Christmas Baby,ca
P!nk,Where We Go,ca
PARTYNEXTDOOR,ANOTHER DAY,ca
PARTYNEXTDOOR,Damage,ca
PARTYNEXTDOOR,EYE ON IT,ca
PARTYNEXTDOOR,LOYAL (feat. Drake and Bad Bunny) - Remix,ca
PARTYNEXTDOOR,Low Battery,ca
PARTYNEXTDOOR,NEVER AGAIN,ca
PARTYNEXTDOOR,Not Nice,ca
PARTYNEXTDOOR,PGT,ca
PARTYNEXTDOOR,Rendezvous,ca
PARTYNEXTDOOR,SAVAGE ANTHEM,ca
PARTYNEXTDOOR,SHOWING YOU,ca
PARTYNEXTDOOR,TOUCH ME,ca
PARTYNEXTDOOR,TRAUMA,ca
PRETTYMUCH,Summer on You,ca
Pentatonix,O Come All Ye Faithful,ca
Petit Biscuit,Problems,ca|fr
Pink Sweat$,Honesty,ca
Pitbull,Can't Have (feat. Steven A. Clark and Ape Drums),ca
Plain White T's,Hey There Delilah,ca
Playboi Carti,Foreign,ca
Playboi Carti,Home (KOD),ca
Playboi Carti,Lean 4 Real (feat. Skepta),ca
Playboi Carti,Long Time - Intro,ca
Playboi Carti,Old Money,ca
Playboi Carti,Poke It Out (with Nicki Minaj),ca
PnB Rock,All These Bands (feat. Tory Lanez),ca
PnB Rock,Fendi (feat. Nicki Minaj and Murda Beatz),ca
